,Unnamed: 0,pow_index,pow_id,pow_date,pow_time,pow_dcv,pow_dca,pow_dcp,pow_acvr,pow_acvs,pow_acvt,pow_acar,pow_acas,pow_acat,pow_acp,pow_pf,pow_totpower,pow_totpower_origin,pow_freq,pow_slopesolar,pow_modtemp,state
443,443,9806,558,2022-04-04,15:21:15,309,5.7,1700.0,233,0,0,7.4,0.0,0.0,1700.0,0.0,301000.0,301000.0,59.9,0.0,0.0,0
444,444,9808,558,2022-04-04,15:22:15,309,5.8,1800.0,233,0,0,7.3,0.0,0.0,1700.0,0.0,301000.0,301000.0,59.9,0.0,0.0,0
445,445,9811,558,2022-04-04,15:23:15,308,5.8,1700.0,233,0,0,7.4,0.0,0.0,1700.0,0.0,301000.0,301000.0,59.9,0.0,0.0,0
446,446,9814,558,2022-04-04,15:24:15,311,5.7,1700.0,233,0,0,7.4,0.0,0.0,1700.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
447,447,9817,558,2022-04-04,15:25:15,310,5.6,1700.0,234,0,0,7.2,0.0,0.0,1700.0,0.0,301000.0,301000.0,59.9,0.0,0.0,0
448,448,9820,558,2022-04-04,15:26:15,310,5.6,1700.0,234,0,0,7.0,0.0,0.0,1600.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
449,449,9823,558,2022-04-04,15:27:15,308,5.6,1700.0,234,0,0,6.9,0.0,0.0,1600.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
450,450,9826,558,2022-04-04,15:28:15,306,5.6,1700.0,234,0,0,7.1,0.0,0.0,1600.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
451,451,9829,558,2022-04-04,15:29:15,311,5.5,1700.0,233,0,0,7.1,0.0,0.0,1600.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
452,452,9832,558,2022-04-04,15:30:15,308,5.5,1700.0,234,0,0,7.0,0.0,0.0,1600.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
453,453,9835,558,2022-04-04,15:31:15,312,5.5,1700.0,234,0,0,7.2,0.0,0.0,1600.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
454,454,9838,558,2022-04-04,15:32:15,310,5.5,1700.0,234,0,0,6.8,0.0,0.0,1500.0,0.0,301000.0,301000.0,59.9,0.0,0.0,0
455,455,9841,558,2022-04-04,15:33:15,310,5.4,1700.0,234,0,0,6.8,0.0,0.0,1600.0,0.0,301000.0,301000.0,59.9,0.0,0.0,0
456,456,9844,558,2022-04-04,15:34:15,310,5.4,1600.0,234,0,0,6.8,0.0,0.0,1500.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
457,457,9847,558,2022-04-04,15:35:15,322,5.1,1600.0,233,0,0,6.7,0.0,0.0,1500.0,0.0,301000.0,301000.0,59.9,0.0,0.0,0
458,458,9850,558,2022-04-04,15:36:15,303,5.3,1600.0,234,0,0,6.7,0.0,0.0,1500.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
459,459,9853,558,2022-04-04,15:37:15,308,5.2,1600.0,234,0,0,6.2,0.0,0.0,1500.0,0.0,301000.0,301000.0,60.0,0.0,0.0,0
460,460,9866,558,2022-04-04,15:43:15,293,4.9,1400.0,234,0,0,5.7,0.0,0.0,1400.0,0.0,302000.0,302000.0,60.0,0.0,0.0,0
461,461,9868,558,2022-04-04,15:44:15,279,5.2,1400.0,234,0,0,6.0,0.0,0.0,1300.0,0.0,302000.0,302000.0,60.0,0.0,0.0,0
462,462,9870,558,2022-04-04,15:45:15,281,5.1,1400.0,234,0,0,5.6,0.0,0.0,1300.0,0.0,302000.0,302000.0,60.0,0.0,0.0,0
463,463,9872,558,2022-04-04,15:46:15,283,5.0,1400.0,234,0,0,5.9,0.0,0.0,1200.0,0.0,302000.0,302000.0,59.9,0.0,0.0,0
464,464,9874,558,2022-04-04,15:47:15,273,5.1,1400.0,234,0,0,5.8,0.0,0.0,1300.0,0.0,302000.0,302000.0,60.0,0.0,0.0,0
465,465,9876,558,2022-04-04,15:48:15,275,5.0,1400.0,234,0,0,5.8,0.0,0.0,1300.0,0.0,302000.0,302000.0,59.9,0.0,0.0,0
466,466,9879,558,2022-04-04,15:49:15,276,4.9,1300.0,234,0,0,5.4,0.0,0.0,1300.0,0.0,302000.0,302000.0,59.9,0.0,0.0,0
467,467,9882,558,2022-04-04,15:50:15,262,5.1,1300.0,234,0,0,5.5,0.0,0.0,1200.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
468,468,9885,558,2022-04-04,15:51:15,258,5.1,1300.0,233,0,0,5.5,0.0,0.0,1200.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
469,469,9888,558,2022-04-04,15:52:15,269,4.8,1300.0,234,0,0,5.4,0.0,0.0,1200.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
470,470,9891,558,2022-04-04,15:53:15,281,4.3,1200.0,234,0,0,4.8,0.0,0.0,1100.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
471,471,9894,558,2022-04-04,15:54:15,252,5.0,1200.0,234,0,0,5.4,0.0,0.0,1200.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
472,472,9897,558,2022-04-04,15:55:15,255,4.9,1200.0,233,0,0,5.2,0.0,0.0,1200.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
473,473,9900,558,2022-04-04,15:56:15,267,4.5,1200.0,233,0,0,5.0,0.0,0.0,1100.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
474,474,9903,558,2022-04-04,15:57:15,247,4.8,1200.0,233,0,0,5.1,0.0,0.0,1100.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
475,475,9906,558,2022-04-04,15:58:15,245,4.9,1200.0,233,0,0,4.9,0.0,0.0,1100.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
476,476,9909,558,2022-04-04,15:59:15,248,4.8,1200.0,233,0,0,4.8,0.0,0.0,1100.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
477,477,9912,558,2022-04-04,16:00:15,260,4.5,1100.0,233,0,0,4.5,0.0,0.0,1000.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
478,478,9915,558,2022-04-04,16:01:15,245,4.7,1100.0,233,0,0,4.7,0.0,0.0,1100.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
479,479,9918,558,2022-04-04,16:02:15,241,4.8,1100.0,234,0,0,4.8,0.0,0.0,1100.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
480,480,9921,558,2022-04-04,16:03:15,243,4.7,1100.0,235,0,0,4.7,0.0,0.0,1100.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
481,481,9924,558,2022-04-04,16:04:15,252,4.3,1000.0,234,0,0,4.5,0.0,0.0,1000.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
482,482,9926,558,2022-04-04,16:05:15,235,4.6,1100.0,234,0,0,4.6,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
483,483,9928,558,2022-04-04,16:06:15,237,4.6,1000.0,234,0,0,4.6,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
484,484,9930,558,2022-04-04,16:07:15,237,4.6,1000.0,234,0,0,4.3,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
485,485,9932,558,2022-04-04,16:08:15,235,4.6,1000.0,234,0,0,4.5,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
486,486,9934,558,2022-04-04,16:09:15,236,4.5,1000.0,234,0,0,4.0,0.0,0.0,900.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
487,487,9937,558,2022-04-04,16:10:15,235,4.5,1000.0,234,0,0,4.4,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
488,488,9940,558,2022-04-04,16:11:15,240,4.4,1000.0,234,0,0,4.4,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
489,489,9943,558,2022-04-04,16:12:15,237,4.5,1000.0,234,0,0,4.5,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
490,490,9946,558,2022-04-04,16:13:15,240,4.4,1000.0,234,0,0,4.3,0.0,0.0,1000.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
491,491,9949,558,2022-04-04,16:14:15,235,4.4,1000.0,234,0,0,4.3,0.0,0.0,1000.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
492,492,9952,558,2022-04-04,16:15:15,238,4.4,1000.0,233,0,0,4.4,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
493,493,9955,558,2022-04-04,16:16:15,240,4.3,1000.0,234,0,0,4.5,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
494,494,9958,558,2022-04-04,16:17:15,235,4.4,1000.0,234,0,0,4.3,0.0,0.0,1000.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
495,495,9961,558,2022-04-04,16:18:15,242,4.2,1000.0,234,0,0,4.3,0.0,0.0,1000.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
496,496,9964,558,2022-04-04,16:19:15,231,4.2,900.0,234,0,0,4.0,0.0,0.0,900.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
497,497,9967,558,2022-04-04,16:20:15,228,4.2,900.0,233,0,0,4.1,0.0,0.0,900.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
498,498,9970,558,2022-04-04,16:21:15,235,4.0,900.0,233,0,0,4.1,0.0,0.0,900.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
499,499,9973,558,2022-04-04,16:22:15,244,3.4,800.0,233,0,0,3.5,0.0,0.0,800.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
500,500,9976,558,2022-04-04,16:23:15,221,4.1,900.0,233,0,0,3.8,0.0,0.0,900.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
501,501,9979,558,2022-04-04,16:24:15,220,4.0,900.0,233,0,0,3.7,0.0,0.0,800.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
502,502,9982,558,2022-04-04,16:25:15,214,4.0,800.0,233,0,0,3.6,0.0,0.0,800.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
503,503,9985,558,2022-04-04,16:26:15,213,4.0,800.0,234,0,0,3.7,0.0,0.0,800.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
504,504,9988,558,2022-04-04,16:27:15,217,3.9,800.0,234,0,0,3.6,0.0,0.0,800.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
505,505,9991,558,2022-04-04,16:28:15,206,3.9,800.0,234,0,0,3.4,0.0,0.0,700.0,0.0,302000.0,302000.0,59.9,0.0,0.0,1
506,506,9994,558,2022-04-04,16:29:15,205,3.9,800.0,234,0,0,3.3,0.0,0.0,700.0,0.0,302000.0,302000.0,60.0,0.0,0.0,1
507,507,10007,558,2022-04-04,16:35:15,191,3.8,700.0,234,0,0,3.0,0.0,0.0,700.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
508,508,10010,558,2022-04-04,16:36:15,191,3.7,700.0,234,0,0,3.0,0.0,0.0,700.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
509,509,10013,558,2022-04-04,16:37:15,191,3.7,700.0,234,0,0,3.1,0.0,0.0,700.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
510,510,10015,558,2022-04-04,16:38:15,188,3.7,700.0,234,0,0,2.9,0.0,0.0,600.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
511,511,10017,558,2022-04-04,16:39:15,184,3.7,600.0,234,0,0,2.9,0.0,0.0,600.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
512,512,10019,558,2022-04-04,16:40:15,183,3.6,600.0,234,0,0,2.7,0.0,0.0,600.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
513,513,10021,558,2022-04-04,16:41:15,192,3.2,600.0,234,0,0,2.6,0.0,0.0,600.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
514,514,10023,558,2022-04-04,16:42:15,202,2.8,500.0,234,0,0,2.4,0.0,0.0,500.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
515,515,10026,558,2022-04-04,16:43:15,199,2.4,400.0,234,0,0,2.0,0.0,0.0,400.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
516,516,10029,558,2022-04-04,16:44:15,182,2.6,400.0,234,0,0,2.0,0.0,0.0,400.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
517,517,10032,558,2022-04-04,16:45:15,188,2.2,400.0,234,0,0,1.7,0.0,0.0,400.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
518,518,10035,558,2022-04-04,16:46:15,185,2.0,300.0,234,0,0,1.6,0.0,0.0,300.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
519,519,10038,558,2022-04-04,16:47:15,183,1.7,300.0,234,0,0,1.3,0.0,0.0,300.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
520,520,10041,558,2022-04-04,16:48:15,156,1.8,200.0,234,0,0,1.0,0.0,0.0,200.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
521,521,10044,558,2022-04-04,16:49:15,392,0.0,0.0,234,0,0,0.0,0.0,0.0,200.0,0.0,303000.0,303000.0,59.9,0.0,0.0,1
522,522,10047,558,2022-04-04,16:50:15,391,0.0,0.0,234,0,0,0.0,0.0,0.0,200.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
523,523,10050,558,2022-04-04,16:51:15,389,0.0,0.0,234,0,0,0.0,0.0,0.0,200.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
524,524,10053,558,2022-04-04,16:52:15,388,0.0,0.0,234,0,0,0.0,0.0,0.0,200.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
525,525,10056,558,2022-04-04,16:53:15,386,0.0,0.0,234,0,0,0.0,0.0,0.0,200.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
526,526,10059,558,2022-04-04,16:54:15,385,0.0,0.0,234,0,0,0.0,0.0,0.0,200.0,0.0,303000.0,303000.0,60.0,0.0,0.0,1
527,527,10062,558,2022-04-04,16:55:15,350,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,2
528,528,10065,558,2022-04-04,16:56:15,342,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
529,529,10068,558,2022-04-04,16:57:15,348,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
530,530,10071,558,2022-04-04,16:58:15,350,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
531,531,10074,558,2022-04-04,16:59:15,349,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
532,532,10077,558,2022-04-04,17:00:15,349,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
533,533,10080,558,2022-04-04,17:01:15,349,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
534,534,10083,558,2022-04-04,17:02:15,348,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
535,535,10086,558,2022-04-04,17:03:15,342,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
536,536,10089,558,2022-04-04,17:04:15,348,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
537,537,10092,558,2022-04-04,17:05:15,348,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
538,538,10095,558,2022-04-04,17:06:15,348,0.4,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
539,539,10098,558,2022-04-04,17:07:15,336,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
540,540,10101,558,2022-04-04,17:08:15,336,0.5,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
541,541,10104,558,2022-04-04,17:09:15,342,0.4,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
542,542,10107,558,2022-04-04,17:10:15,350,0.4,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
543,543,10110,558,2022-04-04,17:11:15,337,0.4,100.0,233,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
544,544,10113,558,2022-04-04,17:12:15,345,0.4,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
545,545,10116,558,2022-04-04,17:13:15,348,0.4,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
546,546,10119,558,2022-04-04,17:14:15,334,0.4,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
547,547,10122,558,2022-04-04,17:15:15,345,0.4,100.0,233,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
548,548,10125,558,2022-04-04,17:16:15,345,0.4,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
549,549,10128,558,2022-04-04,17:17:15,340,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
550,550,10131,558,2022-04-04,17:18:15,344,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
551,551,10134,558,2022-04-04,17:19:15,346,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
552,552,10137,558,2022-04-04,17:20:15,351,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
553,553,10140,558,2022-04-04,17:21:15,345,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
554,554,10143,558,2022-04-04,17:22:15,340,0.4,100.0,233,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
555,555,10146,558,2022-04-04,17:23:15,345,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
556,556,10149,558,2022-04-04,17:24:15,339,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
557,557,10152,558,2022-04-04,17:25:15,339,0.4,100.0,233,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
558,558,10155,558,2022-04-04,17:26:15,339,0.4,100.0,234,0,0,0.6,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
559,559,10158,558,2022-04-04,17:27:15,345,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
560,560,10161,558,2022-04-04,17:28:15,339,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
561,561,10164,558,2022-04-04,17:29:15,339,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
562,562,10167,558,2022-04-04,17:30:15,338,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
563,563,10170,558,2022-04-04,17:31:15,346,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
564,564,10173,558,2022-04-04,17:32:15,339,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
565,565,10176,558,2022-04-04,17:33:15,339,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
566,566,10179,558,2022-04-04,17:34:15,340,0.4,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
567,567,10182,558,2022-04-04,17:35:15,344,0.3,100.0,233,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
568,568,10185,558,2022-04-04,17:36:15,339,0.3,100.0,233,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
569,569,10188,558,2022-04-04,17:37:15,337,0.3,100.0,233,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
570,570,10191,558,2022-04-04,17:38:15,335,0.3,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
571,571,10194,558,2022-04-04,17:39:15,310,0.4,100.0,233,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
572,572,10197,558,2022-04-04,17:40:15,336,0.3,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
573,573,10200,558,2022-04-04,17:41:15,341,0.3,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
574,574,10203,558,2022-04-04,17:42:15,342,0.3,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
575,575,10206,558,2022-04-04,17:43:15,342,0.3,100.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
576,576,10208,558,2022-04-04,17:44:15,336,0.3,100.0,233,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
577,577,10211,558,2022-04-04,17:45:15,342,0.3,100.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
578,578,10213,558,2022-04-04,17:46:15,336,0.3,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
579,579,10216,558,2022-04-04,17:47:15,330,0.3,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
580,580,10219,558,2022-04-04,17:48:15,336,0.3,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
581,581,10221,558,2022-04-04,17:49:15,330,0.3,100.0,234,0,0,0.5,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
582,582,10224,558,2022-04-04,17:50:15,336,0.3,100.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
583,583,10227,558,2022-04-04,17:51:15,336,0.3,100.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
584,584,10228,558,2022-04-04,17:52:15,336,0.3,100.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
585,585,10231,558,2022-04-04,17:53:15,336,0.3,100.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
586,586,10233,558,2022-04-04,17:54:15,336,0.3,100.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
587,587,10234,558,2022-04-04,17:55:15,336,0.3,100.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
588,588,10236,558,2022-04-04,17:56:15,344,0.2,0.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
589,589,10237,558,2022-04-04,17:57:15,225,0.3,0.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
590,590,10238,558,2022-04-04,17:58:15,121,0.3,0.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,59.9,0.0,0.0,0
591,591,10241,558,2022-04-04,18:00:15,121,0.3,0.0,234,0,0,0.4,0.0,0.0,100.0,0.0,303000.0,303000.0,60.0,0.0,0.0,0
